,Time,Axial_Vibration_G,Torsional_Vibration_RPM,Whirl_Lateral_G
963,0.963,-0.7339831323207142,106.29999999999998,0.0017441237238325405
964,0.964,-0.17199375876145764,106.4,0.0017558808128403658
965,0.965,0.16363913507436856,106.5,0.00176733030588138
966,0.966,-0.3821690259097382,106.6,0.0017784674213667019
967,0.967,-0.5362126418633434,106.69999999999999,0.0017892874143225664
968,0.968,-0.12403375119147186,106.8,0.0017997855777331438
969,0.969,-0.5394496237865208,106.9,0.001809957243884175
970,0.97,-0.7034107978379869,107.0,0.001819797785707071
971,0.971,-1.1614508808966055,107.1,0.0018293026181232558
972,0.972,-0.945695779536032,107.20000000000002,0.0018384671993882794
973,0.973,-0.5004528211653135,107.3,0.0018472870324356368
974,0.974,-0.8170460211324367,107.39999999999998,0.001855757666219684
975,0.975,-0.6815187640009642,107.5,0.0018638746970575945
976,0.976,-1.0549241006884595,107.6,0.001871633769969924
977,0.977,-0.9654015776887044,107.69999999999999,0.0018790305800193876
978,0.978,-0.8355581284443536,107.8,0.0018860608736477194
979,0.979,0.04612326193819993,107.9,0.001892720450010106
980,0.98,-1.204279618835739,108.0,0.0018990051623069893
981,0.981,-0.6193488497563571,108.10000000000001,0.0019049109191128291
982,0.982,-1.3049924517276243,108.19999999999999,0.001910433685701607
983,0.983,-1.018064525897254,108.29999999999998,0.001915569485368562
984,0.984,-1.7066049290842535,108.4,0.001920314400748068
985,0.985,-1.3571483542207288,108.5,0.001924664575127066
986,0.986,-2.298655646825665,108.6,0.0019286162137539086
987,0.987,-1.3457060145997997,108.69999999999999,0.0019321655851422378
988,0.988,-1.9134182408918612,108.8,0.0019353090223694263
989,0.989,-2.2021169548382407,108.9,0.0019380429243694916
990,0.99,-2.2368558559641003,109.0,0.0019403637572198789
991,0.991,-1.2461423525394977,109.1,0.0019422680554219956
992,0.992,-2.022562826664526,109.19999999999999,0.001943752423175005
993,0.993,-1.6230647585723874,109.3,0.0019448135356426256
994,0.994,-1.357323867399549,109.4,0.0019454481402125215
995,0.995,-1.5117566448531825,109.5,0.0019456530577480606
996,0.996,-0.10120339196475936,109.6,0.0019454251838319147
997,0.997,-0.6426361363862227,109.7,0.0019447614900013352
998,0.998,-0.7508962203915985,109.8,0.001943659024974708
999,0.999,0.46999678320828303,109.9,0.001942114915868905
1000,1.0,-0.657483657572009,110.0,0.0019401263694073557
1001,1.0010000000000001,0.5008845854922104,109.89999999999999,0.0019376906731182082
1002,1.002,0.620747435589071,109.8,0.0019348051965224732
1003,1.0030000000000001,0.6772250283583743,109.69999999999999,0.0019314673923116151
1004,1.004,0.7726225492711778,109.6,0.0019276747975144066
1005,1.0050000000000001,0.9345375844311924,109.49999999999999,0.0019234250346525602
1006,1.006,1.3967125338260267,109.39999999999999,0.0019187158128849066
1007,1.0070000000000001,1.2112841338419789,109.29999999999998,0.0019135449291396702
1008,1.008,1.63930207428874,109.19999999999999,0.0019079102692346403
1009,1.0090000000000001,1.6975909099168818,109.09999999999998,0.0019018098089847036
1010,1.01,2.208944929914792,109.0,0.001895241615296561
1011,1.0110000000000001,1.1880806040837566,108.89999999999998,0.001888203847250226
1012,1.012,1.8525282143107864,108.80000000000001,0.00188069475716691
1013,1.0130000000000001,2.1960708433527296,108.69999999999999,0.0018727126916630444
1014,1.014,1.1543049480292573,108.6,0.0018642560926900515
1015,1.0150000000000001,1.5727213315983977,108.5,0.0018553234985595026
1016,1.016,1.4062148171063364,108.4,0.0018459135449533876
1017,1.0170000000000001,0.4191026440821366,108.29999999999998,0.0018360249659190896
1018,1.018,1.4442081267229676,108.19999999999999,0.0018256565948487763
1019,1.0190000000000001,0.08740644354783111,108.1,0.001814807365442888
1020,1.02,0.6235097452516629,108.0,0.0018034763126572807
1021,1.0210000000000001,0.972366541893993,107.89999999999998,0.0017916625736338516
1022,1.022,-0.07208774578578059,107.8,0.0017793653886142098
1023,1.0230000000000001,0.9442684616152579,107.69999999999999,0.0017665841018360351
1024,1.024,0.6620699867390077,107.6,0.0017533181624119565
1025,1.025,0.7467680516170501,107.50000000000001,0.0017395671251904197
1026,1.026,0.6405445457322463,107.39999999999999,0.0017253306515983716
1027,1.027,0.669849534003262,107.30000000000001,0.0017106085104653995
1028,1.028,0.6283882424296979,107.2,0.0016954005788289302
1029,1.029,0.7015822998172543,107.10000000000001,0.0016797068427203345
1030,1.03,0.9285682565654221,107.0,0.0016635273979314332
1031,1.031,0.5632777075699287,106.9,0.0016468624507612276
1032,1.032,0.4309307405550744,106.80000000000001,0.001629712318742517
1033,1.033,0.6902644085012162,106.70000000000002,0.0016120774313480339
1034,1.034,0.03936468047823538,106.6,0.0015939583306758555
1035,1.035,0.6120947712685948,106.5,0.0015753556721138035
1036,1.036,0.6519077454830124,106.4,0.0015562702249824214
1037,1.037,-0.1962895932456306,106.30000000000001,0.0015367028731564248
1038,1.038,-0.14213649291737185,106.19999999999999,0.0015166546156640778
1039,1.039,0.31618773291600644,106.1,0.0014961265672644966
1040,1.04,0.16013430672940998,106.0,0.001475119959002295
1041,1.041,-0.28291623058296156,105.9,0.0014536361387395512
1042,1.042,0.06324286958592329,105.79999999999998,0.0014316765716646139
1043,1.043,-0.06054892883750697,105.70000000000002,0.0014092428407776287
1044,1.044,0.19861628517698424,105.6,0.0013863366473523414
1045,1.045,0.19404268582594086,105.50000000000001,0.001362959811374112
1046,1.046,-0.507511078356327,105.39999999999999,0.0013391142719536685
1047,1.047,0.04755867243305706,105.30000000000001,0.0013148020877165045
1048,1.048,-0.3578628745335191,105.2,0.0012900254371675363
1049,1.049,-0.11923015521077529,105.10000000000001,0.0012647866190308474
1050,1.05,-1.0502968159024988,105.0,0.0012390880525642298
1051,1.051,-0.7770002957427776,104.9,0.0012129322778483167
1052,1.052,-0.21654365179241025,104.80000000000001,0.0011863219560499462
1053,1.053,-1.2672028403491595,104.7,0.0011592598696597402
1054,1.054,-0.49689569338464906,104.6,0.001131748922703389
1055,1.055,-0.6661090378136751,104.5,0.0011037921409266479
1056,1.056,-0.4472626546237697,104.39999999999999,0.0010753926719536862
1057,1.057,0.18623243156431113,104.3,0.0010465537854186218
1058,1.058,-0.18638305873345112,104.19999999999999,0.0010172788730699808
1059,1.059,-0.7894038504532565,104.1,0.0009875714488479608
1060,1.06,-1.0608304948136282,103.99999999999999,0.000957435148934144
1061,1.061,-0.7846963991545859,103.9,0.0009268737317736726
1062,1.062,-0.5648091341730603,103.79999999999998,0.0008958910780694216
1063,1.063,-1.3272682508835723,103.70000000000002,0.0008644911907482496
1064,1.064,-1.5044797887221284,103.6,0.0008326781948989183
1065,1.065,-1.4345041459992003,103.50000000000001,0.0008004563376817003
1066,1.066,-0.7606581487378661,103.4,0.0007678299882092482
1067,1.067,-1.1194973155875076,103.30000000000001,0.0007348036373988987
1068,1.068,-1.3788337995548174,103.2,0.0007013818977958575
1069,1.069,-1.7784583451356863,103.10000000000001,0.0006675695033674599
1070,1.07,-2.443643094530455,103.0,0.000633371309268086
1071,1.071,-1.3264116716553618,102.9,0.0005987922915747877
1072,1.072,-1.824702423779675,102.8,0.0005638375469933034
1073,1.073,-1.6152872572766233,102.69999999999999,0.0005285122925344903
1074,1.074,-1.0936939635998808,102.6,0.0004928218651609125
1075,1.075,-2.2596827086559186,102.5,0.0004567717214035949
1076,1.076,-1.4018838776205662,102.39999999999999,0.0004203674369486368
1077,1.077,-0.48854403533651003,102.3,0.00038361470619381
1078,1.078,-1.3818678241602915,102.19999999999999,0.0003465193417748114
1079,1.079,-0.8426534801706325,102.10000000000001,0.0003090872740612765
1080,1.08,-0.7120469413902552,101.99999999999999,0.0002713245506222237
1081,1.081,-0.693601445452434,101.9,0.0002332373356611527
1082,1.082,0.30711314277850127,101.79999999999998,0.00019483190942037065
1083,1.083,-0.1422718268443041,101.70000000000002,0.00015611466755478787
1084,1.084,-0.051095411697342746,101.6,0.00011709212047486973
1085,1.085,-0.17532885732659603,101.5,7.777089265890343e-05
1086,1.086,0.4742440301044182,101.4,3.8157721934284564e-05
1087,1.087,1.260699764370618,101.30000000000001,-1.7405412719599903e-06
1088,1.088,1.0781117911581772,101.19999999999999,-4.191693471369055e-05
1089,1.089,1.2254744628161591,101.1,-8.236438513702463e-05
1090,1.09,1.636553434625378,101.0,-0.0001230757091228541
1091,1.091,1.0961078498318546,100.9,-0.00016404361396016816
1092,1.092,1.40995653368959,100.79999999999998,-0.00020526069855060055
1093,1.093,1.518004203193546,100.69999999999999,-0.00024671945434381366
1094,1.094,1.6634723511877658,100.6,-0.00028841226630408874
1095,1.095,1.7733853819020808,100.5,-0.00033033141390771063
1096,1.096,1.5533468800421715,100.39999999999999,-0.0003724690721715605
1097,1.097,1.692936824770875,100.3,-0.00041481731271249413
1098,1.098,1.474433047355825,100.19999999999999,-0.0004573681048377862
1099,1.099,1.6123649274514886,100.10000000000001,-0.0005001133166663455
1100,1.1,1.5913284151611897,99.99999999999999,-0.0005430447162809095
1101,1.101,1.8566248880247191,99.9,-0.0005861539729108988
1102,1.102,0.8139219658120944,99.79999999999998,-0.0006294326581461078
1103,1.103,0.169250074696496,99.7,-0.0006728722471809358
1104,1.104,0.628435108394792,99.6,-0.0007164641200893729
1105,1.105,0.4273004287159449,99.5,-0.0007601995631302478
1106,1.106,0.8131803843719645,99.4,-0.000804069770083112
1107,1.107,-0.0020451190837953437,99.30000000000001,-0.0008480658436142514
1108,1.108,0.7803024091000086,99.19999999999999,-0.0008921787966729974
1109,1.109,0.9011818313488723,99.1,-0.0009363995539180306
1110,1.11,0.5228674123568333,99.0,-0.0009807189531737485
1111,1.111,0.7101480762873202,98.9,-0.0010251277469163131
1112,1.112,0.6061251625378952,98.79999999999998,-0.0010696166037895299
1113,1.113,0.6804612067127611,98.69999999999999,-0.0011141761101501457
1114,1.114,0.6879710792254579,98.6,-0.0011587967716425985
1115,1.115,0.7859033761403438,98.5,-0.0012034690148029204
1116,1.116,0.9607225474302123,98.39999999999998,-0.0012481831886917794
1117,1.117,0.40830927076121776,98.30000000000001,-0.0012929295665562808
1118,1.118,1.2060215319620164,98.19999999999999,-0.0013376983475205692
1119,1.119,-0.19436972153947968,98.10000000000001,-0.0013824796583047623
1120,1.12,0.48079777902203136,97.99999999999999,-0.001427263554972402
1121,1.121,1.519946721330433,97.9,-0.0014720400247056672
1122,1.122,1.1644910634369399,97.8,-0.0015167989876087656
1123,1.123,-0.6948869167142908,97.7,-0.0015615302985386966
1124,1.124,-0.15130813340930518,97.6,-0.0016062237489636048
1125,1.125,-0.08009263147535338,97.5,-0.001650869068848123
1126,1.1260000000000001,0.31069272022814653,97.39999999999999,-0.0016954559285657647
1127,1.127,-0.33117640675720394,97.3,-0.0017399739408378424
1128,1.1280000000000001,-0.2067933042126698,97.19999999999999,-0.001784412662698874
1129,1.129,0.254847533740641,97.1,-0.001828761597487957
1130,1.1300000000000001,0.249837532716836,96.99999999999999,-0.0018730101968661482
1131,1.131,-0.19750301763982903,96.89999999999999,-0.001917147862859196
1132,1.1320000000000001,-0.2972844373560878,96.79999999999998,-0.0019611639499256595
1133,1.133,-0.6847134908949202,96.69999999999999,-0.0020050477670498267
1134,1.1340000000000001,-0.5037483661172181,96.59999999999998,-0.002048788579859425
1135,1.135,-0.961365302304431,96.5,-0.0020923756127673963
1136,1.1360000000000001,0.183188552023002,96.39999999999998,-0.002135798051137877
1137,1.137,-0.7463285090807812,96.30000000000001,-0.0021790450434756308
1138,1.1380000000000001,-0.6558465965555774,96.19999999999999,-0.002222105703638905
1139,1.139,-0.3269450252920601,96.1,-0.0022649691130751065
1140,1.1400000000000001,0.494131674322687,96.0,-0.0023076243230791453
1141,1.141,-0.14988567778543382,95.9,-0.0023500603570739474
1142,1.1420000000000001,0.00238288564997291,95.79999999999998,-0.002392266212912819
1143,1.143,-0.5918789296991684,95.69999999999999,-0.0024342308652031863
1144,1.1440000000000001,-0.5623243175578995,95.6,-0.002475943267651584
1145,1.145,-1.123889130516441,95.5,-0.0025173923554290467
1146,1.1460000000000001,-0.640444418673849,95.39999999999998,-0.0025585670475570138
1147,1.147,-0.6615670194681985,95.3,-0.0025994562493129175
1148,1.1480000000000001,-0.7350731312487324,95.19999999999999,-0.002640048854655253
1149,1.149,-0.8668782210424721,95.1,-0.0026803337486676288
1150,1.1500000000000001,-0.6848969655656705,94.99999999999999,-0.0027202998100214508
1151,1.151,-1.1886207252778875,94.89999999999999,-0.0027599359134565793
1152,1.1520000000000001,-1.7978308138976995,94.79999999999998,-0.0027992309322799006
1153,1.153,-1.6272459470481258,94.7,-0.0028381737408808188
1154,1.154,-2.088030744634848,94.60000000000001,-0.002876753217263781
1155,1.155,-1.5636041261353246,94.5,-0.0029149582455969356
1156,1.156,-1.4577760653512757,94.4,-0.0029527777187765667
1157,1.157,-1.6759233063337662,94.30000000000001,-0.002990200541007049
1158,1.158,-1.3585431755214328,94.20000000000002,-0.003027215630395366
1159,1.159,-1.2472336722106738,94.1,-0.003063811921560223
1160,1.16,-0.9480215173047369,94.0,-0.003099978368254812
1161,1.161,-1.0971639655919474,93.9,-0.0031357039460030004
1162,1.162,-1.1302543959934463,93.80000000000001,-0.0031709776547482788
1163,1.163,-1.2034541012471691,93.69999999999999,-0.003205788521515025
1164,1.164,-0.7368440920008129,93.6,-0.0032401256030814354
1165,1.165,-0.24365130634213833,93.5,-0.003273977988663861
1166,1.166,-0.43241747975179,93.4,-0.003307334802611555
1167,1.167,0.5192824203501099,93.29999999999998,-0.0033401852071118063
1168,1.168,0.2903328632851893,93.20000000000002,-0.0033725184049044577
1169,1.169,0.34559221108195093,93.1,-0.0034043236420055346
1170,1.17,0.7236851941591096,93.00000000000001,-0.0034355902104392703
1171,1.171,1.3845150989962487,92.89999999999999,-0.0034663074509780527
1172,1.172,0.578922112760714,92.80000000000001,-0.0034964647558896
1173,1.173,1.6168866129311423,92.7,-0.0035260515716909317
1174,1.174,1.1377466107748146,92.60000000000001,-0.0035550574019083737
1175,1.175,1.336535647857878,92.5,-0.0035834718098431907
1176,1.176,1.41048290222984,92.4,-0.0036112844213420743
1177,1.177,2.443650859086,92.30000000000001,-0.003638484927571973
1178,1.178,2.1995111225191453,92.2,-0.0036650630877986807
1179,1.179,2.773282847856507,92.1,-0.0036910087321684972
1180,1.18,1.0813380287633372,92.0,-0.0037163117644923413
1181,1.181,2.025804155744011,91.89999999999999,-0.003740962165031851
1182,1.182,1.681172684355215,91.8,-0.003764949993286497
1183,1.183,0.7851513684182142,91.69999999999999,-0.003788265390781567
1184,1.184,1.35118546938567,91.6,-0.0038108985838558665
1185,1.185,1.2542745960618795,91.49999999999999,-0.0038328398864489167
1186,1.186,0.4220738679225169,91.4,-0.0038540797028867244
1187,1.187,0.46841867362994616,91.29999999999998,-0.003874608530665649
1188,1.188,1.4370960070410654,91.20000000000002,-0.0038944169632335445
1189,1.189,0.9437151592981566,91.1,-0.003913495692767806
1190,1.19,0.7368533009579444,91.00000000000001,-0.003931835512949215
1191,1.191,-0.4975411228142774,90.9,-0.003949427321731413
1192,1.192,0.2700377457824808,90.80000000000001,-0.003966262124104959
1193,1.193,1.4522802892165703,90.7,-0.003982331034855471
1194,1.194,0.745874778190542,90.60000000000001,-0.003997625281315193
1195,1.195,1.0676757614347916,90.5,-0.004012136206107215
1196,1.196,1.3946539532163618,90.4,-0.004025855269881731
1197,1.197,0.22566830026927054,90.3,-0.004038774054043646
1198,1.198,0.14184056200743528,90.2,-0.004050884263470836
1199,1.199,0.15458620703633896,90.1,-0.004062177729222374
1200,1.2,0.2403797450364753,90.0,-0.004072646411236068
1201,1.201,0.3979397449952744,89.89999999999999,-0.004082282401014501
1202,1.202,-0.06794672348088238,89.8,-0.004091077924299106
1203,1.203,0.2823566605070956,89.69999999999999,-0.004099025343731322
1204,1.204,-0.6342524880444093,89.60000000000001,-0.004106117161500272
1205,1.205,0.6690887530185026,89.49999999999999,-0.004112346021976364
1206,1.206,-0.4346959975190059,89.4,-0.00411770471432979
1207,1.207,0.1303676850496136,89.29999999999998,-0.004122186175133639
1208,1.208,-0.5669284624625566,89.20000000000002,-0.004125783490950593
1209,1.209,-0.5299712015047536,89.1,-0.004128489900902641
1210,1.21,0.04709701643330391,89.0,-0.004130298799223131
1211,1.211,0.40249906354820697,88.9,-0.004131203737790378
1212,1.212,-0.24709874410182758,88.80000000000001,-0.004131198428642157
1213,1.213,-0.2865122022697125,88.7,-0.004130276746470462
1214,1.214,-0.0692291424858757,88.6,-0.004128432731095599
1215,1.215,-0.7875689084506585,88.5,-0.004125660589919193
1216,1.216,0.06763714861958353,88.4,-0.004121954700355227
1217,1.217,-0.9406046652044678,88.29999999999998,-0.004117309612238364
1218,1.218,-0.9142008050495949,88.19999999999999,-0.0041117200502090836
1219,1.219,-0.3916222098282431,88.1,-0.004105180916074668
1220,1.22,-0.21986039355859754,88.0,-0.004097687291145492
1221,1.221,-0.38310316290576046,87.89999999999999,-0.004089234438545851
1222,1.222,-0.618048494882091,87.8,-0.004079817805498687
1223,1.223,-0.5201655451201085,87.69999999999999,-0.00406943302558344
1224,1.224,-0.7421274556673102,87.60000000000001,-0.004058075920966405
1225,1.225,-1.2452874660115674,87.49999999999999,-0.00404574250460278
1226,1.226,-0.7384301273840339,87.4,-0.004032428982409956
1227,1.227,-0.534873844275828,87.29999999999998,-0.004018131755411015
1228,1.228,-0.777503123800333,87.2,-0.0040028474218480195
1229,1.229,-1.5913449126627053,87.1,-0.003986572779264373
1230,1.23,-0.9098527068384508,87.0,-0.003969304826555375
1231,1.231,-1.0837354705350213,86.89999999999999,-0.0039510407659865505
1232,1.232,-1.065729107117465,86.8,-0.003931778005178913
1233,1.233,-0.8804347707328182,86.69999999999999,-0.0039115141590605135
1234,1.234,-1.2756543416047086,86.6,-0.003890247051783685
1235,1.235,-1.1092121359264882,86.49999999999999,-0.0038679747186071488
1236,1.236,-1.3634658543118063,86.39999999999999,-0.0038446954077425216
1237,1.237,-1.250171620590839,86.29999999999998,-0.0038204075821644504
1238,1.238,-1.708161205088127,86.19999999999999,-0.003795109921383649
1239,1.239,-1.534828382291604,86.1,-0.0037688013231823936
1240,1.24,-1.702803426838032,86.0,-0.0037414809053116656
1241,1.241,-1.129544910786017,85.89999999999998,-0.003713148007149247
1242,1.242,-1.7796448449396614,85.80000000000001,-0.0036838021913184363
1243,1.243,-1.5797230155275441,85.69999999999999,-0.0036534432452663065
1244,1.244,-1.113614851871882,85.60000000000001,-0.0036220711828013354
1245,1.245,-0.7801084661326221,85.49999999999999,-0.0035896862455893357
1246,1.246,-0.646386008301883,85.4,-0.003556288904607577
1247,1.247,-0.9831403188349337,85.3,-0.003521879861555946
1248,1.248,-0.2301715746274562,85.2,-0.003486460050225018
1249,1.249,-0.7311077868686942,85.1,-0.0034500306378200227
1250,1.25,-0.17439466786056898,85.0,-0.0034125930262405868
1251,1.2510000000000001,0.41878673320844606,84.89999999999999,-0.003374148853315125
1252,1.252,0.03108908538168559,84.8,-0.0033346999939897377
1253,1.2530000000000001,1.868196806857983,84.69999999999999,-0.0032942485614708855
1254,1.254,1.5585591862325474,84.6,-0.0032527969083211983
1255,1.2550000000000001,1.4995346129642433,84.49999999999999,-0.0032103476275079372
1256,1.256,0.8225946871754548,84.39999999999999,-0.003166903553403657
1257,1.2570000000000001,1.913507091533403,84.29999999999998,-0.0031224677627382557
1258,1.258,1.1613260978466744,84.19999999999999,-0.0030770435755022476
1259,1.2590000000000001,0.7795821641163285,84.09999999999998,-0.003030634555800259
1260,1.26,2.0407856002915965,84.0,-0.0029832445126548035
1261,1.2610000000000001,2.2812516816927673,83.89999999999998,-0.0029348775007592724
1262,1.262,2.008748440016558,83.80000000000001,-0.0028855378211799987
1263,1.2630000000000001,1.4160112678628731,83.69999999999999,-0.002835230022006703
1264,1.264,1.8834868792225523,83.6,-0.0027839588989510508
1265,1.2650000000000001,0.8177266994196943,83.5,-0.002731729495892482
1266,1.266,1.8115074448987802,83.4,-0.002678547105371308
1267,1.2670000000000001,1.6837397938357637,83.3,-0.0026244172690281895
1268,1.268,1.0122468960700526,83.2,-0.00256934577798989
1269,1.2690000000000001,1.2237562197574587,83.1,-0.0025133386732005066
1270,1.27,1.3077399662374818,83.0,-0.002456402245698185
1271,1.2710000000000001,0.5630355307629327,82.89999999999999,-0.0023985430368364145
1272,1.272,0.9488610026788888,82.8,-0.002339767838450011
1273,1.2730000000000001,0.6386724239705166,82.69999999999999,-0.0022800836929647342
1274,1.274,0.5332965475068693,82.60000000000001,-0.002219497893451029
1275,1.2750000000000001,-0.2840595643841044,82.49999999999999,-0.002158017983620511
1276,1.276,1.355328495495404,82.39999999999999,-0.002095651757765683
1277,1.2770000000000001,-0.1833700698738071,82.3,-0.002032407260641955
1278,1.278,0.44386544023207375,82.2,-0.0019682927872919816
1279,1.2790000000000001,0.637598860403278,82.09999999999998,-0.0019033168828116757
1280,1.28,-0.1446621063127076,81.99999999999999,-0.0018374883420578724
1281,1.281,0.8084948563937002,81.89999999999999,-0.0017708162092971078
1282,1.282,0.42590463690751595,81.8,-0.0017033097777952757
1283,1.283,0.7326149070346644,81.70000000000002,-0.001634978589347994
1284,1.284,0.05307309071805677,81.6,-0.0015658324337510731
1285,1.285,0.4948312544502891,81.50000000000001,-0.0014958813482113277
1286,1.286,0.26646801469974496,81.4,-0.001425135616696892
1287,1.287,0.18353611364345876,81.30000000000001,-0.00135360576922732
1288,1.288,0.10520236468886565,81.20000000000002,-0.001281302581102886
1289,1.289,1.3835277876576777,81.10000000000002,-0.00120823707207309
1290,1.29,0.1460722907345024,81.0,-0.0011344205054439173
1291,1.291,-0.5957746651836644,80.9,-0.0010598643871240097
1292,1.292,-0.1033558032189893,80.80000000000001,-0.000984580464609152
1293,1.293,0.36207422416722146,80.70000000000002,-0.000908580725905387
1294,1.294,0.31996287646930477,80.6,-0.0008318773983899757
1295,1.295,-0.27425348171796005,80.5,-0.0007544829476109204
1296,1.296,-0.570811581384161,80.4,-0.000676410076023938
1297,1.297,-0.5747779569791763,80.30000000000001,-0.0005976717216676689
1298,1.298,-0.6598043451488607,80.19999999999999,-0.0005182810567763116
1299,1.299,-0.6874260395811455,80.1,-0.00043825148633018973
1300,1.3,-0.8934316160740245,80.0,-0.0003575966465436362
1301,1.301,-0.28145903657101645,79.9,-0.00027633040329059615
1302,1.302,-0.40518470073908236,79.79999999999998,-0.00019446685046759583
1303,1.303,0.12173915473961072,79.70000000000002,-0.00011202030829428443
1304,1.304,-0.24989247540401197,79.6,-2.900532155118361e-05
1305,1.305,-0.2734000871464985,79.5,5.456334224482348e-05
1306,1.306,0.18768094044506056,79.4,0.00013867069472788194
1307,1.307,-1.2468096344304382,79.30000000000001,0.00022330152863273104
1308,1.308,-0.4041987105128416,79.19999999999999,0.000308440419807184
1309,1.309,-0.7855340038132859,79.1,0.00039407172928649704
1310,1.31,-0.7527775328666161,79.0,0.0004801796054306219
1311,1.311,-0.9872356067923045,78.9,0.0005667479861232981
1312,1.312,-0.9045065005221304,78.79999999999998,0.0006537606010336521
1313,1.313,-0.2935787444038134,78.69999999999999,0.0007412009739395069
1314,1.314,-1.7853467680160666,78.6,0.000829052425112937
1315,1.315,-1.211727747908379,78.5,0.0009172980737673264
1316,1.316,-1.7844382071555267,78.39999999999998,0.0010059208405661891
1317,1.317,-1.5223152946634482,78.29999999999998,0.0010949034501932667
1318,1.318,-1.317696727829398,78.2,0.0011842284339841
1319,1.319,-0.5031096803162578,78.10000000000001,0.001273878132618308
1320,1.32,-1.1791302586575567,77.99999999999999,0.0013638346988729996
1321,1.321,-1.201911551109993,77.90000000000002,0.0014540801004363836
1322,1.322,-1.8963702027078986,77.8,0.0015445961227821639
1323,1.323,-1.1958307958299135,77.7,0.001635364372103345
1324,1.324,-1.440765047476821,77.59999999999998,0.0017263662783064246
1325,1.325,-1.0320024691774168,77.50000000000001,0.0018175830980645341
1326,1.326,-1.631868578346096,77.39999999999999,0.0019089959179300682
1327,1.327,-1.1204865746973107,77.3,0.0020005856575058155
1328,1.328,-1.1866322402506055,77.2,0.0020923330726748102
1329,1.329,-0.42536635296452174,77.10000000000001,0.002184218758888062
1330,1.33,-0.9542685896860992,76.99999999999999,0.002276223154510108
1331,1.331,-0.19171232851938608,76.89999999999999,0.002368326544221743
1332,1.332,0.854998013262261,76.8,0.0024605090624798876
1333,1.333,-0.9021466494267091,76.7,0.002552750697033611
1334,1.334,0.8969284221273526,76.59999999999998,0.002645031292496486
1335,1.335,0.6149231733791103,76.5,0.002737330553974212
1336,1.336,-0.008284058240696113,76.4,0.0028296280507477257
1337,1.337,0.6704420415444562,76.30000000000001,0.0029219032200103563
1338,1.338,1.4646398143225703,76.19999999999999,0.003014135370659712
1339,1.339,1.6212198431042522,76.10000000000002,0.003106303687142552
1340,1.34,1.8133263336730263,76.0,0.003198387233353197
1341,1.341,1.991913140021833,75.9,0.0032903649565840095
1342,1.342,1.4892735625577194,75.79999999999998,0.003382215691528112
1343,1.343,1.1443177767706947,75.70000000000002,0.0034739181643332166
1344,1.344,1.993889410719549,75.6,0.0035654509967063264
1345,1.345,0.8017411566746311,75.5,0.0036567927100683503
1346,1.346,1.6089690829315453,75.4,0.003747921729758586
1347,1.347,1.7678410477026083,75.30000000000001,0.0038388163892875077
1348,1.348,1.70159461585384,75.19999999999999,0.0039294549346382945
1349,1.349,1.2176234608234164,75.1,0.004019815528615336
1350,1.35,1.3013660831204013,75.0,0.004109876255240016
1351,1.351,1.3703822773396537,74.9,0.004199615124192144
1352,1.352,1.0296562900077315,74.79999999999998,0.004289010075297183
1353,1.353,0.7325993967129731,74.69999999999999,0.004378038983057746
1354,1.354,1.023187928577147,74.6,0.004466679661229303
1355,1.355,0.5134601244014969,74.5,0.004554909867438715
1356,1.356,0.5550815840330403,74.39999999999998,0.004642707307845334
1357,1.357,0.4955677542586076,74.30000000000001,0.004730049641843513
1358,1.358,0.04574523447752654,74.19999999999999,0.0048169144868058615
1359,1.359,0.3581409776568758,74.1,0.004903279422866382
1360,1.36,0.2773404852814244,73.99999999999997,0.004989121997742818
1361,1.361,0.11290311427407007,73.9,0.005074419731596869
1362,1.362,0.4243113392109528,73.79999999999998,0.0051591501219322225
1363,1.363,0.2742658569046831,73.69999999999999,0.0052432906485284595
1364,1.364,0.5246396653224868,73.6,0.0053268187784111295
1365,1.365,0.21666459115682823,73.50000000000001,0.005409711970855879
1366,1.366,0.4802557019615752,73.39999999999999,0.005491947682426759
1367,1.367,0.8787638833672925,73.3,0.005573503372046987
1368,1.368,0.2600348124308953,73.2,0.0056543565061018064
1369,1.369,0.6423352581551519,73.10000000000001,0.0057344845635718695
1370,1.37,-0.2805182851048459,72.99999999999999,0.005813865041196943
1371,1.371,-0.08176643080787027,72.89999999999999,0.005892475458668006
1372,1.372,0.2287770539338101,72.8,0.005970293363847659
1373,1.373,0.5287941444675436,72.7,0.006047296338017099
1374,1.374,-0.3614014981260017,72.59999999999998,0.006123462001149081
1375,1.375,0.02643020454725479,72.50000000000001,0.0061987680172056496
1376,1.3760000000000001,-0.14089089795314239,72.39999999999999,0.006273192099459578
1377,1.377,-0.7478612362063729,72.3,0.006346712015838483
1378,1.3780000000000001,0.03776764820340214,72.19999999999997,0.006419305594290548
1379,1.379,-0.10494294012681804,72.10000000000001,0.006490950728170665
1380,1.3800000000000001,-0.1818046509836957,71.99999999999999,0.0065616253816461545
1381,1.381,-0.4904945419954759,71.89999999999999,0.006631307595120525
1382,1.3820000000000001,-0.3554956111005238,71.8,0.006699975490674571
1383,1.383,-0.43093736783657627,71.7,0.006767607277523429
1384,1.3840000000000001,-0.12281696526607111,71.59999999999998,0.006834181257488524
1385,1.385,0.2303324841793032,71.5,0.006899675830483128
1386,1.3860000000000001,-0.9498536529474393,71.39999999999999,0.0069640695000107045
